node,lan,text
Q16868835,en,2012 NCAA Division I Men's Golf Championship
Q48812952,en,2018 World Cup of Golf
Q16972720,en,Athletics at the 1962 British Empire and Commonwealth Games – Women's high jump
Q28456937,en,2010–11 Karnataka State Film Awards
Q30608727,en,Siege of Schenckenschans (1599)
Q21012087,en,Cocos Fire
Q16834039,en,2013 FKF President's Cup Final
Q5572964,en,Glynn County mass murder
Q18124836,en,2014 British National Track Championships
Q7509947,en,Siege of Coria (1138)
Q53794088,en,2018 EuroHockey Club Champions Cup
Q17111420,en,Miss Perú 2013
Q48804665,en,Siege of San Andreas (1600)
Q15991604,en,2012 Nollywood Movies Awards
Q50380538,en,Southern Damascus offensive (January–February 2018)
Q38252110,en,Battle of Friedberg (Hessen)
Q18158641,en,Rif Dimashq offensive (August–November 2014)
Q18215815,en,Torbanlea Colliery Disaster
Q4587727,en,1992 Karl Schäfer Memorial
Q4587765,en,1992 Metro Manila Film Festival
Q15917230,en,1st Grande Prêmio Cinema Brasil
Q5471779,en,Fort Ontario Emergency Refugee Shelter
Q28154256,en,1958 DFB-Pokal Final
Q28154260,en,1959 DFB-Pokal Final
Q6877485,en,Miss Teen USA 1986
Q16987120,en,Miss Teen USA 1988
Q4558099,en,1903 Grand National
Q104529312,en,2020 Cheez-It Bowl
Q4872706,en,Battle of Wahab's Plantation
Q4579388,en,1980 Saskatoon Queen's Hotel fire
Q30623679,en,1939 Coventry bombing
Q2691739,en,2009 Khan el-Khalili bombing
Q4589806,en,1994 Winston Select 500
Q4597733,en,2000 Ondrej Nepela Memorial
Q7672520,en,TWA Flight 553
Q19952042,en,1910 European Rowing Championships
Q3444725,en,2002 Dudley earthquake
Q4611895,en,2008 Sharpie 500
Q48815688,en,Carmont railway station
Q5928028,en,Huck's Defeat
Q4600596,en,2002 U.S. Figure Skating Championships
Q4611303,en,2008 Iraqi Day of Ashura fighting
Q16208736,en,Battle of Grand Coteau (North Dakota)
Q4677408,en,Action of Tambo Nuevo
Q25346395,en,IWRG 20th Anniversary Show
Q20806116,en,2011 All-Ireland Senior Club Hurling Championship Final
Q13481890,en,2001 European Junior Badminton Championships
Q3298275,en,Shamrock Rovers XI v Brazil
Q4509738,en,2004 Russian Figure Skating Championships
Q4871922,en,Battle of Nawzad
Q19574801,en,2005 Kavatshi Airlines Antonov An-26B crash
Q39464391,en,Murder of Pradyuman Thakur
Q592839,en,Biathlon World Championships 2012 – Women's relay
Q60773947,en,Indigenous Peoples March
Q4606835,en,2006 Qantas Television Awards
Q4608669,en,2007 International Challenge Cup
Q4569318,en,1958 Little League World Series
Q25241710,en,1958 Bulgarian Cup Final
Q4568972,en,1957 Blackbushe Viking accident
Q22115504,en,Battle of Roosevelt Ridge
Q4353728,en,Lindhurst High School shooting
Q4606101,en,2006 European Athletics Championships – Men's 110 metres hurdles
Q4571034,en,1963 All-Ireland Senior Football Championship Final
Q6519161,en,Leicester City 6–6 Arsenal (21 April 1930)
Q20987787,en,Esen Buqa–Ayurbarwada war
Q16975367,en,2013 European Darts Trophy
Q20647026,en,2015 Maldivian FA Charity Shield
Q42529920,en,2017 Maldivian FA Charity Shield
Q16241254,en,2013 Gibraltar Darts Trophy
Q56281059,en,Swimming at the 2018 Asian Games – Men's 4 × 100 metre freestyle relay
Q56279459,en,Swimming at the 2018 Asian Games – Men's 4 × 200 metre freestyle relay
Q60040805,en,2018 FINA World Swimming Championships (25 m) – Men's 200 metre freestyle
Q28451086,en,2017 Newfoundland and Labrador Scotties Tournament of Hearts
Q47508510,en,2018 Newfoundland and Labrador Scotties Tournament of Hearts
Q30911842,en,2017 Valparaiso earthquake
Q24909364,en,Fencing at the 2014 Asian Games – Women's team foil
Q56279682,en,Fencing at the 2018 Asian Games – Women's individual foil
Q24913278,en,Uprising against the Dahije
Q98447381,en,17A
Q56599259,en,Athletics at the 2018 Asian Games – Women's 5000 metres
Q55389759,en,Lawn bowls at the 2018 Commonwealth Games – Mixed para-sport pairs
Q5192132,en,Cubana de Aviación Flight 1216
Q4573524,en,1969 Coupe de France Final
Q16000633,en,1904 Samos earthquake
Q18126947,en,Lawn bowls at the 2014 Commonwealth Games – Mixed para-sport pairs
Q85289133,en,2020 World Single Distances Speed Skating Championships – Women's 1500 metres
Q56280359,en,Swimming at the 2018 Asian Games – Women's 50 metre breaststroke
Q56279309,en,Swimming at the 2018 Asian Games – Women's 100 metre breaststroke
Q55389942,en,Swimming at the 2018 Commonwealth Games – Women's 50 metre breaststroke
Q55390169,en,Swimming at the 2018 Commonwealth Games – Women's 100 metre breaststroke
Q4561174,en,1922 Coupe de France Final
Q16828720,en,1999 Asian Junior Athletics Championships
Q5598680,en,1876 Bengal cyclone
Q16822266,en,1995 India cyclone
Q19891941,en,Insurgency in Manipur
Q2954586,en,1974 European Karate Championships
Q56694115,en,Judo at the 2018 Asian Games – Women's 78 kg
Q18417757,en,1997 Men's Hockey Junior World Cup
Q4677714,en,Actor Rebellion of 1733
Q65066524,en,25th South African Music Awards
Q56694075,en,Judo at the 2018 Asian Games – Women's 63 kg
Q98839075,en,Killing of Daniel Prude
Q56282343,en,Fencing at the 2018 Asian Games – Men's team épée
Q20807229,en,1950 Copa del Generalísimo Final
Q85734875,en,2020 Belgian Cup Final
Q4599240,en,2001 Women's Intercontinental Cup
Q56346385,en,2018 British Figure Skating Championships
Q59306815,en,2019 British Figure Skating Championships
Q84315255,en,2020 British Figure Skating Championships
Q43177417,en,Rancho Tehama Reserve shootings
Q56283903,en,Athletics at the 2018 Asian Games – Women's 3000 metres steeplechase
Q98078286,en,2020 Breeders' Cup
Q20313030,en,Athletics at the 2014 Asian Games – Women's 3000 metres steeplechase
Q56290650,en,Judo at the 2018 Asian Games – Women's 52 kg
Q56694096,en,Judo at the 2018 Asian Games – Women's 70 kg
Q39059268,en,2017 World Judo Championships – Mixed team
Q4633511,en,2nd Africa Movie Academy Awards
Q16840493,en,Golf at the 2006 Asian Games – Men's individual
Q23057767,en,2016 East Coast Credit Union Tankard
Q29561205,en,2017 Deloitte Tankard
Q84595827,en,2020 Unhinged 300
Q54869759,en,2019 Women's EuroHockey Championship II
Q1661713,en,1988 Indonesia Open (badminton)
Q59652993,en,2018 FINA World Swimming Championships (25 m) – Men's 100 metre backstroke
Q56280345,en,Swimming at the 2018 Asian Games – Men's 200 metre backstroke
Q4626357,en,2012 Newfoundland and Labrador Scotties Tournament of Hearts
Q23057786,en,2016 Newfoundland and Labrador Scotties Tournament of Hearts
Q55634496,en,Swimming at the 2018 Central American and Caribbean Games
Q85737421,en,2020 Women's PGA Championship
Q66126472,en,2018 FINA World Swimming Championships (25 m) – Women's 4 × 200 metre freestyle relay
Q56280278,en,Swimming at the 2018 Asian Games – Women's 800 metre freestyle
Q56178980,en,Swimming at the 2018 Asian Games – Women's 1500 metre freestyle
Q60538498,en,2018 FINA World Swimming Championships (25 m) – Men's 50 metre backstroke
Q55389881,en,Boxing at the 2018 Commonwealth Games – Women's middleweight
Q2921754,en,Boules sports at the 2009 World Games
Q28407044,en,2016 Best of Nollywood Awards
Q22022106,en,Shooting of Jamar Clark
Q30641048,en,2017 FA Women's Cup Final
Q27629945,en,Cycling at the 2016 Summer Paralympics – Women's road time trial H1–3
Q55390199,en,Wrestling at the 2018 Commonwealth Games – Men's freestyle 57 kg
Q19206604,en,2014 mosque arson attacks in Sweden
Q20806168,en,2014 Pan American Judo Championships
Q104871838,en,2021 Busch Clash
Q65085748,en,2019 Los Angeles Marathon
Q84595823,en,2020 EchoPark 250
Q56599545,en,Athletics at the 2018 Asian Games – Men's 20 kilometres walk
Q85729631,en,2014 British Athletics Championships
Q56282850,en,Athletics at the 2018 Asian Games – Women's marathon
Q59652989,en,2018 FINA World Swimming Championships (25 m) – Women's 50 metre breaststroke
Q66048624,en,2018 FINA World Swimming Championships (25 m) – Women's 100 metre breaststroke
Q18126299,en,Judo at the 2014 Commonwealth Games – Women's 57 kg
Q15730206,en,Utah prisoner of war massacre
Q39059281,en,2017 World Judo Championships – Women's 78 kg
Q4815100,en,Athletics at the 2010 Asian Games – Women's 100 metres hurdles
Q56290638,en,Judo at the 2018 Asian Games – Men's 66 kg
Q4615176,en,2009 Women's Hockey Champions Challenge I
Q7372025,en,Rowing at the 2008 Summer Paralympics – Men's single sculls
Q5633181,en,London (1656 English ship)
Q48849273,en,2015 Women's EuroHockey Championship II
Q17511524,en,Boxing at the 2014 Commonwealth Games – Women's lightweight
Q99438631,en,1988 violence in Shusha and Stepanakert
Q7097638,en,Operation Tiger Claw
Q107562302,en,Nationals Park shooting
Q84595826,en,2020 Cheddar's 300
Q4677336,en,Action of 29 June 1609
Q16824128,en,2002 CAF Super Cup
Q6367033,en,34th Ariel Awards
Q6367064,en,36th Ariel Awards
Q65119538,en,2019 MAAC Men's Basketball Tournament
Q60034411,en,2018 FINA World Swimming Championships (25 m) – Women's 50 metre butterfly
Q59678312,en,2018 FINA World Swimming Championships (25 m) – Women's 200 metre butterfly
Q66123837,en,2018 FINA World Swimming Championships (25 m) – Women's 4 × 50 metre freestyle relay
Q74115503,en,2020 Pro14 Grand Final
Q7510383,en,Siege of Santo Domingo (1805)
Q4891488,en,Treaty of Fontainebleau (1745)
Q99217485,en,SCU Lightning Complex fires
Q100722291,en,2020 Billboard Latin Music Awards
Q4632326,en,25th Tony Awards
Q97172555,en,2020 Kerala gold smuggling case
Q56280256,en,Swimming at the 2018 Asian Games – Mixed 4 × 100 metre medley relay
Q105856116,en,2021 Xumabee Game Ranch helicopter crash
Q26213670,en,Shooting of Korryn Gaines
Q60787645,en,2019 Northwest Territories Scotties Tournament of Hearts
Q51630203,en,Athletics at the 2018 Commonwealth Games – Women's 20 kilometres walk
Q60520070,en,Swimming at the 2018 Summer Youth Olympics – Boys' 50 metre backstroke
Q65974681,en,2018 FINA World Swimming Championships (25 m) – Women's 200 metre backstroke
Q56634137,en,2018 World Rowing Championships – Women's lightweight single sculls
Q56279940,en,Swimming at the 2018 Asian Games – Men's 100 metre butterfly
Q56173345,en,Swimming at the 2018 Asian Games – Men's 200 metre butterfly
Q55390136,en,Swimming at the 2018 Commonwealth Games – Men's 50 metre backstroke
Q55389996,en,Swimming at the 2018 Commonwealth Games – Men's 50 metre freestyle
Q60520073,en,Swimming at the 2018 Summer Youth Olympics – Boys' 50 metre butterfly
Q4871827,en,Battle of Muong Khoua
Q18395501,en,Wrestling at the 2014 Asian Games – Women's freestyle 75 kg
Q65071197,en,Miss Universe Canada 2020
Q55139167,en,Miss Universe Canada 2018
Q753901,en,2010–2012 Myanmar border clashes
Q16961997,en,Armed resistance in Chile (1973–1990)
Q4815073,en,Athletics at the 2010 Asian Games – Men's 110 metres hurdles
Q26854058,en,Table tennis at the 2016 Summer Paralympics – Men's individual – Class 10
Q39058898,en,Swimming at the 2017 Summer Universiade – Women's 50 metre butterfly
Q39058910,en,Swimming at the 2017 Summer Universiade – Women's 4 × 100 metre freestyle relay
Q56280695,en,Swimming at the 2018 Asian Games – Women's 4 × 100 metre medley relay
Q56279790,en,Swimming at the 2018 Asian Games – Women's 4 × 200 metre freestyle relay
Q55390176,en,Swimming at the 2018 Commonwealth Games – Women's 200 metre butterfly
Q23809830,en,2016 Kani earthquake
Q42377990,en,Pecheneg revolt
Q7125186,en,Paisley Gilmour Street rail accident
Q60792642,en,Fighter-bomber attacks on the United Kingdom during World War II
Q4582587,en,1985 Van Scoy Diamond Mine 500
Q4871175,en,Battle of Haifa Street
Q4605870,en,2006 Brownlow Medal
Q4601387,en,2003 Ford 400
Q4605864,en,2006 Brisbane Broncos season
Q16240982,en,2013 Brisbane Broncos season
Q83887526,en,2020 Caribbean earthquake
Q20967938,en,Petlawad explosion
Q4618178,en,2010 Philippine Bar exam bombing
Q20974886,en,Battle of Basoli
Q19901734,en,Rangers F.C. 2–2 Celtic F.C. (1987)
Q7948759,en,WEC 13
Q4602468,en,2004 All-Ireland Senior Hurling Championship Final
Q6876034,en,Miss America 1947
Q7357049,en,Rodney riots
Q16153874,en,1787 Boricua earthquake
Q4871591,en,Battle of Long Khánh
Q4871925,en,Battle of Nui Le
Q48735086,en,Battle of Al Hudaydah
Q6877299,en,Miss Philippines Earth 2001
Q6877304,en,Miss Philippines Earth 2007
Q6877306,en,Miss Philippines Earth 2008
Q4598919,en,2001 Munster Senior Hurling Championship Final
Q42886493,en,Operation Nathan Hale
Q24907023,en,Apertura 2015 Copa MX Final
Q4616878,en,2010 Celtic League Grand Final
Q25056767,en,1991 Copa del Rey de Baloncesto
Q20161255,en,2015 MAVTV 500
Q29025828,en,Mughal invasion of Bengal
Q4566200,en,1948 All-Ireland Senior Football Championship Final
Q7514309,en,Silco incident
Q97574735,en,Lynching of Wilbur Little
Q2608779,en,Battle of Corpus Christi
Q20518286,en,Fourth Council of Dvin
Q4610852,en,2008 Cupa României Final
Q48734760,en,Raid on Sidi Haneish Airfield
Q6876036,en,Miss America 1948
Q4611373,en,2008 Kobalt Tools 500
Q61742015,en,"Aurora, Illinois shooting"
Q42608311,en,NTPC power plant explosion
Q16057118,en,1991 Rudrapur bombings
Q1222492,en,Freestyle skiing at the 1994 Winter Olympics – Women's moguls
Q55633430,en,Soft tennis at the 2018 Asian Games
Q56278818,en,Gymnastics at the 2018 Asian Games – Women's artistic individual all-around
Q56281379,en,Gymnastics at the 2018 Asian Games – Women's balance beam
Q18393223,en,Taekwondo at the 2014 Asian Games – Women's 62 kg
Q79627505,en,Houston Film Critics Society Awards 2019
Q7509907,en,Siege of Carlisle (December 1745)
Q28963166,en,Inglis Barracks bombing
Q17985629,en,Rowing at the 1986 Asian Games
Q7371993,en,Rowing at the 1990 Asian Games
Q7500726,en,Shooting at the 1974 Asian Games
Q56279330,en,Swimming at the 2018 Asian Games – Men's 800 metre freestyle
Q56279301,en,Swimming at the 2018 Asian Games – Women's 50 metre butterfly
Q56241856,en,Taekwondo at the 2018 Asian Games – Women's 67 kg
Q4606133,en,2006 European Athletics Championships – Women's 200 metres
Q799485,en,1989 IBF World Championships – Women's Doubles
Q186835,en,1989 IBF World Championships – Mixed Doubles
Q28406795,en,2018 Epsom Derby
Q41497335,en,Deir ez-Zor Governorate campaign
Q42530387,en,13th Canadian Folk Music Awards
Q7234526,en,Postville raid
Q20312941,en,Athletics at the 2014 Asian Games – Men's discus throw
Q56599662,en,Athletics at the 2018 Asian Games – Men's discus throw
Q39059990,en,2018 North Queensland Cowboys season
Q56599626,en,Athletics at the 2018 Asian Games – Women's high jump
Q1222657,en,Freestyle skiing at the 1998 Winter Olympics – Women's aerials
Q18208536,en,Fencing at the 1986 Asian Games
Q1222498,en,Freestyle skiing at the 1998 Winter Olympics – Women's moguls
Q17063541,en,Taekwondo at the 1986 Asian Games
Q55696457,en,2018–19 Irani Cup
Q104842824,en,2018 Women's T20 Challenge
Q28447661,en,Evo 2012
Q15729135,en,2013 Cotabato City bombing
Q55864303,en,Swimming at the 2018 European Aquatics Championships – Women's 400 metre individual medley
Q55890498,en,Swimming at the 2018 European Aquatics Championships – Women's 4 × 100 metre freestyle relay
Q55390288,en,Gymnastics at the 2018 Commonwealth Games – Women's artistic individual all-around
Q55390293,en,Gymnastics at the 2018 Commonwealth Games – Women's uneven bars
Q56051784,en,Swimming at the 2018 European Aquatics Championships – Women's 4 × 200 metre freestyle relay
Q106878410,en,Swimming at the 2020 European Aquatics Championships – Women's 4 × 100 metre freestyle relay
Q106938208,en,Swimming at the 2020 European Aquatics Championships – Men's 200 metre freestyle
Q5095825,en,Chicago Union Stock Yards fire
Q64415932,en,2019 LTi Printing 250
Q55389126,en,Rugby sevens at the 2018 Asian Games
Q20806134,en,2013 All-Ireland Senior Club Hurling Championship Final
Q55390435,en,Diving at the 2018 Commonwealth Games – Men's 10 metre platform
Q55900667,en,Diving at the 2018 European Aquatics Championships – Men's 10 m synchro platform
Q4611270,en,2008 Indo-Pakistani standoff
Q55611612,en,Field hockey at the 2018 Asian Games – Men's tournament
Q28448532,en,2012 Bet Hip Hop Awards
Q56283888,en,Athletics at the 2018 Asian Games – Men's 800 metres
Q74112915,en,2019 All-Ireland Under-20 Hurling Championship Final
Q17492576,en,Gymnastics at the 1986 Asian Games
Q65052375,en,Wrestling at the 2019 European Games – Men's freestyle 74 kg
Q48801180,en,Occupation of Ningbo
Q18161036,en,2014 Pan Pacific Swimming Championships – Women's 100 metre backstroke
Q18207572,en,2014 Pan Pacific Swimming Championships – Women's 200 metre individual medley
Q18207568,en,2014 Pan Pacific Swimming Championships – Women's 200 metre butterfly
Q18161041,en,2014 Pan Pacific Swimming Championships – Women's 100 metre butterfly
Q18207558,en,2014 Pan Pacific Swimming Championships – Women's 1500 metre freestyle
Q18207553,en,2014 Pan Pacific Swimming Championships – Men's 800 metre freestyle
Q7400340,en,Sailing at the 2004 Summer Olympics – Europe
Q18129407,en,Sailing at the 2002 Asian Games – Women's Europe
Q18395528,en,Wushu at the 2014 Asian Games – Men's nanquan
Q19688875,en,Salussola massacre
Q53999369,en,Rugby sevens at the 2018 South American Games
Q56638810,en,2018 Asian Games closing ceremony
Q5284238,en,Diving at the 1962 Asian Games
Q3192978,en,Karate at the 1998 Asian Games
Q7700356,en,Tennis at the 1982 Asian Games
Q30595040,en,Athletics at the 1998 Asian Games – Women's 5000 metres
Q17199072,en,Sailing at the 2002 Asian Games – Men's Mistral heavy
Q7371990,en,Rowing at the 1972 Summer Olympics – Men's double sculls
Q56279485,en,2019 MLB Little League Classic
Q7658352,en,Swimming at the 2012 Summer Paralympics – Women's 50 metre butterfly S6
Q7658313,en,Swimming at the 2012 Summer Paralympics – Women's 100 metre breaststroke SB7
Q27630134,en,Swimming at the 2016 Summer Paralympics – Women's 50 metre butterfly S6
Q27629801,en,Swimming at the 2016 Summer Paralympics – Women's 100 metre backstroke S6
